timestamp_ms,heading_deg,speed_ms,speed_src,pos_x_m,pos_y_m,lat,lon,pos_src
1186948,270.74,0.051,G,-9955.55,25699.90,47.73086548,-122.63237762,E
1187985,270.93,0.051,G,-9955.64,25699.90,47.73086548,-122.63237762,E
1189018,271.56,0.226,G,-9955.75,25699.90,47.73086548,-122.63237762,E
1190054,271.71,0.226,G,-9956.00,25699.90,47.73086548,-122.63238525,E
1191083,271.81,0.201,G,-9956.12,25699.90,47.73086548,-122.63238525,E
1192117,271.64,0.422,G,-9956.36,25699.90,47.73086548,-122.63238525,E
1193152,272.06,0.283,G,-9956.77,25699.90,47.73086548,-122.63239288,E
1194218,272.58,0.252,G,-9957.06,25699.90,47.73086548,-122.63239288,E
1195263,272.37,0.180,G,-9957.33,25699.90,47.73086548,-122.63240051,E
1196305,271.55,0.113,G,-9957.48,25699.90,47.73086548,-122.63240051,E
1197347,271.99,0.103,G,-9957.58,25699.90,47.73086548,-122.63240051,E
1198389,271.14,0.108,G,-9957.68,25699.90,47.73086548,-122.63240051,E
1199425,270.15,0.123,G,-9957.77,25699.90,47.73086548,-122.63240814,E
1200474,270.97,0.134,G,-9957.90,25699.90,47.73086548,-122.63240814,E
