timestamp_ms,heading_deg,speed_ms,speed_src,pos_x_m,pos_y_m,lat,lon,pos_src,mag_x_raw,mag_y_raw,mag_z_raw,accel_x_raw,accel_y_raw,accel_z_raw,gyro_x_raw,gyro_y_raw,gyro_z_raw,mag_x_cal,mag_y_cal,mag_z_cal,accel_x_cal,accel_y_cal,accel_z_cal,gyro_x_cal,gyro_y_cal,gyro_z_cal,pitch_deg,roll_deg
27927,108.34,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,25.212,57.366,138.088,-0.072,0.037,-0.984,0.030,0.006,1.043,1.009,16.197,49.013,-0.078,0.030,-0.991,0.036,0.082,1.084,-1.24,3.09
28035,116.18,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,23.063,57.527,138.205,-0.097,-0.004,-0.974,0.022,0.043,0.941,-1.068,16.365,49.142,-0.104,-0.011,-0.981,0.028,0.120,0.982,-1.70,2.96
28144,123.41,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,18.080,56.299,137.811,-0.133,-0.049,-0.990,0.014,-0.021,0.799,-5.883,15.107,48.754,-0.140,-0.056,-0.998,0.021,0.056,0.840,-2.13,2.93
28252,129.56,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,16.896,55.583,137.957,-0.068,-0.034,-0.984,0.008,-0.020,0.695,-7.028,14.375,48.901,-0.074,-0.041,-0.992,0.014,0.057,0.736,-2.44,2.88
28366,134.74,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,16.340,55.057,138.395,0.002,-0.010,-1.005,0.011,-0.024,0.695,-7.566,13.840,49.342,-0.004,-0.017,-1.013,0.017,0.053,0.736,-2.09,2.57
28475,139.70,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,14.952,54.662,138.381,0.036,0.005,-1.000,0.013,-0.022,0.746,-8.908,13.436,49.329,0.029,-0.002,-1.007,0.019,0.055,0.787,-1.91,2.34
28584,145.18,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,13.081,53.332,137.752,0.028,0.050,-0.990,0.019,-0.011,0.959,-10.712,12.069,48.691,0.021,0.043,-0.997,0.025,0.066,1.000,-1.35,1.93
28692,152.42,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,12.014,52.075,138.395,0.005,0.045,-0.997,0.023,-0.004,1.107,-11.745,10.787,49.335,-0.001,0.038,-1.004,0.029,0.073,1.148,-0.93,1.57
28792,160.26,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,10.041,50.132,137.431,-0.044,0.019,-0.970,0.022,0.005,1.136,-13.647,8.787,48.352,-0.050,0.012,-0.978,0.028,0.082,1.177,-0.88,1.39
28900,168.42,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,8.740,48.158,137.796,-0.035,-0.044,-0.976,0.009,0.053,1.040,-14.904,6.769,48.709,-0.041,-0.051,-0.983,0.016,0.130,1.081,-1.21,1.45
